                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    5630                                     1012                  1.0000000000000000E+000                  2.0000000000000000E-002                  2.1089167661665668E+009                  2.4091282651794427E+004                  7.4168251232563252E+003                  1.7365823515093879E+001                  2.5238571721135434E+000                 -2.5520792827498573E+000                  2.9161735311162354E-003                  2.7454887989567055E-012                  9.7758552344351457E-001                  1.1642631793290945E-004                  1.2292058196560698E-002                  9.2757225500153236E-004                  2.0850244238743011E-003                  1.8213655570891047E+000                  0.0000000000000000E+000                  1.1118964430778537E+000                  6.8850957051172176E-004                  6.7199030275090643E-001                  2.6621973492084376E-003                  7.7362234096334127E-003                  1.5168177851238456E-002                  3.7975916713352295E-003                  1.4533332215929995E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9734158879373350E+004                  1.7824402898185516E+006                  1.0488218744743235E+009                  1.6273396008505603E+001                  1.6273396008505600E+001                  1.1427130627180451E-030                  1.0338033914874745E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.6552351739978048E+016                                "r26.4.1"                               "gfortran"                                 "15.2.0"                    "x86_64-linux-26.3.2"                                 "CRMATH"                               "20260616"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.8213655570891047E+000                  4.0206477405938978E-001                  3.8704432602469403E+000                 -7.9416109253716671E+000                  3.7267149141812350E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.5453405920019028E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.8213655570880092E+000                  4.0206355812357675E-001                  3.8711606420348943E+000                 -7.9367395726398051E+000                  3.7323701179952091E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.5627735968273550E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.8213655570856329E+000                  4.0206095034460643E-001                  3.8720411093336944E+000                 -7.9310323087566861E+000                  3.7390425887252436E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.5834484102460864E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.8213655570838543E+000                  4.0205902386747500E-001                  3.8730700059259298E+000                 -7.9246328899584233E+000                  3.7465736022371861E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.6069560628482532E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.8213655570808660E+000                  4.0205583467012795E-001                  3.8742640457331627E+000                 -7.9176460729864484E+000                  3.7548793422240703E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.6330201799070349E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.8213655570785003E+000                  4.0205335013325089E-001                  3.8758489303276402E+000                 -7.9088872685916911E+000                  3.7653968685658854E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.6662926626904695E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.8213655570739380E+000                  4.0204865407860230E-001                  3.8775027275980110E+000                 -7.9005692867573813E+000                  3.7755619001755631E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.6985179931231046E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.8213655570716434E+000                  4.0204633706799925E-001                  3.8789574323587690E+000                 -7.8936726936815456E+000                  3.7840913452739580E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.7257086968585428E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.8213655570680596E+000                  4.0204277480822531E-001                  3.8814451980994491E+000                 -7.8828612855568450E+000                  3.7977144138232961E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.7692127978997850E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.8213655570620120E+000                  4.0203691164231753E-001                  3.8862048302602936E+000                 -7.8651597968964753E+000                  3.8208644152071227E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.8428225535600287E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.8213655570509841E+000                  4.0202664643653907E-001                  3.8940523680302181E+000                 -7.8436529156288861E+000                  3.8515751842321730E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.9363900080028360E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.8213655570379108E+000                  4.0201506428617101E-001                  3.9032080665140141E+000                 -7.8276324062585889E+000                  3.8787207753237167E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  2.0091631032876997E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.8213655570282172E+000                  4.0200678662505279E-001                  3.9123734605889418E+000                 -7.8177769577786203E+000                  3.9001807859474500E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  2.0552837984108026E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.8213655570188791E+000                  4.0199899121248561E-001                  3.9226211494131915E+000                 -7.8128592904424954E+000                  3.9187400434262125E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  2.0786915370478549E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.8213655570109835E+000                  4.0199247380517950E-001                  3.9313100587393635E+000                 -7.8127666551861745E+000                  3.9310504138363394E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  2.0791350230290045E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.8213655570070357E+000                  4.0198921568653223E-001                  3.9378121278456693E+000                 -7.8143324188158543E+000                  3.9390678838848592E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  2.0716517200540860E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.8213655570030880E+000                  4.0198594572644819E-001                  3.9481013545659107E+000                 -7.8195437897075850E+000                  3.9499095199480774E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  2.0469383305486252E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.8213655569961247E+000                  4.0198010831033948E-001                  3.9607900244742487E+000                 -7.8309743285232916E+000                  3.9600408967522829E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.9937600185701400E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.8213655569926432E+000                  4.0197711167120787E-001                  3.9674988613058799E+000                 -7.8382612308819635E+000                  3.9650194478010805E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.9605825689504512E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.8213655569909022E+000                  4.0197558797588623E-001                  3.9719567147791568E+000                 -7.8434786006108110E+000                  3.9683071013008449E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.9371674719116743E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.8213655569891614E+000                  4.0197404584902507E-001                  3.9771378524084322E+000                 -7.8498611293971381E+000                  3.9721794756930282E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.9089032208103156E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.8213655569867673E+000                  4.0197189373132441E-001                  3.9828372188656109E+000                 -7.8571710061112272E+000                  3.9766208860539640E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.8770386111744221E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.8213655569843734E+000                  4.0196970505062790E-001                  3.9908067347860272E+000                 -7.8678698164514902E+000                  3.9831991127743258E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.8313577762771057E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.8213655569795855E+000                  4.0196521841060329E-001                  3.9977551076928517E+000                 -7.8772305089372701E+000                  3.9896794502711308E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.7923031470124430E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.8213655569771914E+000                  4.0196292616002133E-001                  4.0020736069896428E+000                 -7.8831766725982932E+000                  3.9939466605321172E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.7679283117026142E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.8213655569747977E+000                  4.0196060227209707E-001                  4.0061282398169080E+000                 -7.8887847103135087E+000                  3.9981724404692516E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.7452433874259318E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.8213655569724037E+000                  4.0195824814322134E-001                  4.0099535152804275E+000                 -7.8940828794424904E+000                  4.0023575888680352E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.7240793797954903E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.8213655569700096E+000                  4.0195586508030334E-001                  4.0149583046142210E+000                 -7.9010566015878618E+000                  4.0080772730724821E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.6966129781930740E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.8213655569657852E+000                  4.0195159170986894E-001                  4.0208446346057389E+000                 -7.9091565646068300E+000                  4.0152713689495529E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.6652596435209603E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.8213655569615608E+000                  4.0194723775979324E-001                  4.0270053295711525E+000                 -7.9175777557247127E+000                  4.0232251043682270E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.6332771115175177E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.8213655569562806E+000                  4.0194168857096091E-001                  4.0333625644129700E+000                 -7.9260991487527770E+000                  4.0318954743822255E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.6015392653276807E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.8213655569510001E+000                  4.0193602920589655E-001                  4.0386027463299339E+000                 -7.9329646977333912E+000                  4.0393485392694366E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.5764177977930490E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.8213655569470331E+000                  4.0193170933524308E-001                  4.0429273457280086E+000                 -7.9385406206038081E+000                  4.0456431362231120E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.5563054275999548E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.8213655569430656E+000                  4.0192733351261423E-001                  4.0471174067343867E+000                 -7.9438416168067496E+000                  4.0518480504505128E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.5374227140111937E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  1.8213655569390985E+000                  4.0192290381669893E-001                  4.0512005148877730E+000                 -7.9489043227676834E+000                  4.0579658080948837E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.5196027535414069E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  1.8213655569351312E+000                  4.0191842204234213E-001                  4.0577576805799316E+000                 -7.9568416419876149E+000                  4.0678326658749979E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.4920794560139109E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  1.8213655569260643E+000                  4.0190798964592656E-001                  4.0641761898528399E+000                 -7.9643110757730087E+000                  4.0774837865820182E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.4666340684535485E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  1.8213655569220935E+000                  4.0190334147747031E-001                  4.0680569141216569E+000                 -7.9686874131620247E+000                  4.0832592448267704E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.4519277184983293E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  1.8213655569181226E+000                  4.0189864608162090E-001                  4.0735335292916188E+000                 -7.9746763703290302E+000                  4.0912838735490471E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.4320409831595891E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.8213655569108829E+000                  4.0188996582196607E-001                  4.0807339256406658E+000                 -7.9823035986422122E+000                  4.1014345977965414E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.4071081243897304E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  1.8213655569036429E+000                  4.0188113123567143E-001                  4.0890508704601807E+000                 -7.9907009921575849E+000                  4.1125104059495898E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.3801594419584165E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.8213655568946940E+000                  4.0186999696671216E-001                  4.0969019141303775E+000                 -7.9984840441291443E+000                  4.1220003831366760E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.3556433855591351E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.8213655568894414E+000                  4.0186334304977916E-001                  4.1030989602315913E+000                 -8.0043578817323109E+000                  4.1289529973713730E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.3374299997368065E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.8213655568840914E+000                  4.0185647330777124E-001                  4.1098349158996834E+000                 -8.0105999577022757E+000                  4.1358587762014798E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.3183429234530630E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.8213655568787417E+000                  4.0184950378145112E-001                  4.1155510877810402E+000                 -8.0158775046209580E+000                  4.1411211853164627E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.3024178747955550E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  1.8213655568758234E+000                  4.0184565559947671E-001                  4.1198168368631451E+000                 -8.0197090379206895E+000                  4.1447979353589046E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.2909768527278469E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  1.8213655568729052E+000                  4.0184177321331460E-001                  4.1265984902539152E+000                 -8.0256006993232205E+000                  4.1502555410654036E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.2735800418430977E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  1.8213655568670690E+000                  4.0183390206641645E-001                  4.1366073137141717E+000                 -8.0342248169892923E+000                  4.1572245041464315E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.2485367483602883E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  1.8213655568615663E+000                  4.0182633145084956E-001                  4.1473932257012125E+000                 -8.0430710142938509E+000                  4.1638836696666264E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.2233601297189594E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.8213655568560634E+000                  4.0181860463900465E-001                  4.1555392138441558E+000                 -8.0492906436550218E+000                  4.1686636981472027E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.2059634028628225E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  1.8213655568535621E+000                  4.0181504165214776E-001                  4.1604956751625970E+000                 -8.0527824955756682E+000                  4.1716248149030788E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1963051200961885E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  1.8213655568510607E+000                  4.0181144981362227E-001                  4.1680933469308146E+000                 -8.0576664456940303E+000                  4.1763535952270878E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1829259871142769E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  1.8213655568455023E+000                  4.0180337735668303E-001                  4.1771963808211288E+000                 -8.0623999748540225E+000                  4.1827931732603503E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1701017280250084E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  1.8213655568399438E+000                  4.0179521597635259E-001                  4.1835269881475003E+000                 -8.0648695670436226E+000                  4.1879405155728309E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1634663012227496E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  1.8213655568364979E+000                  4.0179012683194526E-001                  4.1879518891477172E+000                 -8.0662474689448818E+000                  4.1918398262140784E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1597804524481825E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  1.8213655568330518E+000                  4.0178502133561300E-001                  4.1940506399165658E+000                 -8.0677012536683517E+000                  4.1976241943523869E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1559042780979586E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  1.8213655568261595E+000                  4.0177477556152835E-001                  4.1998461555639102E+000                 -8.0683047081667105E+000                  4.2038815769455313E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1542991163287335E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  1.8213655568217129E+000                  4.0176815580784153E-001                  4.2040207415447286E+000                 -8.0684081370088592E+000                  4.2087273040547002E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1540242241275726E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  1.8213655568172662E+000                  4.0176153417461724E-001                  4.2098126068180264E+000                 -8.0681324092984799E+000                  4.2158964362817422E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1547571960481088E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  1.8213655568083729E+000                  4.0174829840573284E-001                  4.2161598816323309E+000                 -8.0669346031623022E+000                  4.2246956301485010E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1579467536647109E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  1.8213655568005911E+000                  4.0173674801698794E-001                  4.2215056522321115E+000                 -8.0653358831977648E+000                  4.2327512628015578E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1622176091170767E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  1.8213655567928093E+000                  4.0172523915266523E-001                  4.2260049183616122E+000                 -8.0635197573228599E+000                  4.2400447283685629E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1670883625122483E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  1.8213655567862503E+000                  4.0171557859782853E-001                  4.2298421301069640E+000                 -8.0616549487416673E+000                  4.2466112570525381E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1721109231043849E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  1.8213655567796914E+000                  4.0170595879474691E-001                  4.2346548706397318E+000                 -8.0589490788706737E+000                  4.2552518356477185E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1794372087323097E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  1.8213655567686859E+000                  4.0168991592752712E-001                  4.2395987853747776E+000                 -8.0555181222555827E+000                  4.2648124527534241E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.1887925884094368E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  1.8213655567598479E+000                  4.0167713312131376E-001                  4.2460097592146990E+000                 -8.0505197431990378E+000                  4.2778085334619860E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.2025549157245116E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  1.8213655567410050E+000                  4.0165018738892894E-001                  4.2519046141889056E+000                 -8.0447352018969784E+000                  4.2909543293253227E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.2186808403119026E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  1.8213655567309999E+000                  4.0163606722115180E-001                  4.2567234090648833E+000                 -8.0396171761334490E+000                  4.3020890383883774E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.2331288989205015E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  1.8213655567158811E+000                  4.0161497748992853E-001                  4.2620742892551924E+000                 -8.0332353279242934E+000                  4.3151247303393765E+000                  6.7182681810454181E-001                  3.0797482804066023E-001                  2.0198353854797957E-002                  1.2513848985207264E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
