                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     185                                      979                  1.7700000000000000E+000                  2.0000000000000000E-002                  5.2601470127091974E+008                  1.1624633200855749E+007                  7.8265116030814188E+003                  1.1053538551993471E+001                  1.8082869959425723E+000                 -2.5829114282747097E+000                  4.9899940832421058E-001                  3.1960221502531473E-006                  4.8099320138483787E-001                  5.1080850052081397E-005                  8.9044680670257951E-003                  4.8863990986014261E-003                  2.0850244238718382E-003                  1.7699999999999998E+000                  0.0000000000000000E+000                  1.1834336545349207E+000                  3.4369767508669804E-004                  5.5052733751721739E-001                  3.5686327155724424E-003                  5.6299533547382449E-003                  1.5589548334425647E-002                  3.6904932302579243E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8292432532541879E+004                  3.6911249888017215E+006                  1.6012971698377852E+009                  1.1063702672882977E+001                  1.1063702672882982E+001                  5.3459757067084272E-038                  6.1650127562855583E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.6599761536827176E+016                               "r25.12.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260615"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.7699999999999998E+000                  2.5726735913862758E-001                  3.8947385775377672E+000                 -8.0166989439281817E+000                  3.6935076256533135E+000                  6.9999999965581761E-001                  2.8000000034418265E-001                  1.9999999999999796E-002                  1.4112726374501198E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.7699999999985840E+000                  2.5726228009333019E-001                  3.8974500257836246E+000                 -7.9995871792877820E+000                  3.7138190775299109E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.4679941396703041E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.7699999999968137E+000                  2.5725617633811415E-001                  3.9002987561053981E+000                 -7.9841299139079842E+000                  3.7326964653690045E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.5211887079110836E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.7699999999954865E+000                  2.5725175842786208E-001                  3.9028903332362850E+000                 -7.9717358859353071E+000                  3.7482492682223993E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.5652306645620220E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.7699999999941591E+000                  2.5724746468602844E-001                  3.9051907029228605E+000                 -7.9620311072668812E+000                  3.7607980595556789E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.6006047416123744E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.7699999999932738E+000                  2.5724466537902535E-001                  3.9071114632258208E+000                 -7.9546485916662792E+000                  3.7705826424653912E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.6280485882877278E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.7699999999923888E+000                  2.5724191320214618E-001                  3.9091205632004025E+000                 -7.9476199749696805E+000                  3.7801518686859490E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.6546140057634068E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.7699999999915037E+000                  2.5723920515690352E-001                  3.9122755955974102E+000                 -7.9376955869684211E+000                  3.7941219622318463E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.6928641465120041E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.7699999999897338E+000                  2.5723391128380940E-001                  3.9175115435211474E+000                 -7.9244305908464989E+000                  3.8142699866233332E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.7453739460317215E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.7699999999875213E+000                  2.5722749274588169E-001                  3.9241897173197842E+000                 -7.9121896366880486E+000                  3.8356134613662998E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.7952739963856769E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.7699999999853089E+000                  2.5722125232119969E-001                  3.9306116431596561E+000                 -7.9044645370995097E+000                  3.8524658916569301E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.8274969812510460E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.7699999999838707E+000                  2.5721726741831968E-001                  3.9355961502857175E+000                 -7.9004464520971673E+000                  3.8638368100637601E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.8444852515044538E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.7699999999827647E+000                  2.5721423026415757E-001                  3.9397494707358849E+000                 -7.8983117882473515E+000                  3.8722936781165500E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.8535746532095274E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.7699999999819349E+000                  2.5721196352580761E-001                  3.9461225727594158E+000                 -7.8965708010561730E+000                  3.8840964565600773E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.8610209333661584E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.7699999999799989E+000                  2.5720669549273817E-001                  3.9546850103144848E+000                 -7.8982707458358163E+000                  3.8967200472376051E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.8537498500482404E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.7699999999788927E+000                  2.5720367329536453E-001                  3.9599428429694057E+000                 -7.9008119872558193E+000                  3.9034542409288573E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.8429332782572197E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.7699999999783396E+000                  2.5720215330483320E-001                  3.9636717456112454E+000                 -7.9031936303797030E+000                  3.9078864444254910E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.8328533258752864E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.7699999999777865E+000                  2.5720062493977974E-001                  3.9686495840514375E+000                 -7.9071343478213754E+000                  3.9133639141792216E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.8162957655410349E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.7699999999769569E+000                  2.5719831146463568E-001                  3.9736036902386860E+000                 -7.9120257238182452E+000                  3.9182353602071989E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.7959517749190936E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.7699999999765421E+000                  2.5719714161123192E-001                  3.9770477781377460E+000                 -7.9158256399869380E+000                  3.9214529308502590E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.7803047468221521E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.7699999999761271E+000                  2.5719596146755291E-001                  3.9824046504521142E+000                 -7.9223462306788246E+000                  3.9262350788235887E+000                  6.9999999965542792E-001                  2.8000000034457229E-001                  1.9999999999999796E-002                  1.7537717437932139E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
